B2D1 Dis,B2D1 Force,B1D2 Dis,B1D2 Force,B1D3 Dis,B1D3 Force
,,1.47825,158.5681,1.47783,170.2158
,,1.47842,158.3308,1.47799,170.2247
,,1.4786,157.9218,1.47815,169.7959
,,1.47879,158.0778,1.47832,169.3653
,,1.47898,158.7281,1.47849,169.4262
,,1.4792,159.5479,1.47867,169.9022
,,1.47941,159.9883,1.47886,170.5461
,,1.47964,159.8787,1.47907,170.9309
,,1.47986,159.45,1.47928,171.0203
,,1.48009,158.9431,1.47951,171.0029
,,1.4803,158.5591,1.47974,170.732
,,1.48051,158.6294,1.47997,170.7446
,,1.48071,158.7814,1.4802,170.7542
,,1.4809,159.08,1.48041,170.3495
,,1.48108,159.4502,1.48062,169.8823
,,1.48126,159.9391,1.48081,169.9797
,,1.48144,160.0908,1.48099,170.493
,,1.48163,159.9506,1.48117,171.001
,,1.48183,159.9497,1.48135,171.5994
,,1.48203,159.9228,1.48153,172.2561
,,1.48225,159.8649,1.48172,172.3098
,,1.48246,159.8593,1.48192,171.785
,,1.48267,159.8033,1.48212,171.1557
,,1.48289,159.6024,1.48233,170.8381
,,1.48309,159.3751,1.48254,170.8449
,,1.48329,159.5747,1.48275,170.9515
,,1.48349,160.061,1.48296,171.2589
,,1.48368,160.6797,1.48316,171.3057
,,1.48387,161.0098,1.48336,171.4899
,,1.48406,161.0953,1.48355,172.1915
,,1.48425,160.9153,1.48375,173.0198
,,1.48445,160.5818,1.48394,173.2618
,,1.48465,160.1614,1.48413,172.6035
,,1.48485,160.1001,1.48433,171.8989
,,1.48505,160.2052,1.48453,171.5091
,,1.48526,160.4764,1.48474,171.6243
,,1.48546,160.5969,1.48494,171.9329
,,1.48566,161.0415,1.48515,172.1663
,,1.48586,161.6833,1.48535,172.529
,,1.48606,161.825,1.48556,173.0415
,,1.48626,161.4609,1.48576,173.1358
,,1.48646,160.9735,1.48595,172.9584
,,1.48665,160.8056,1.48615,172.9988
,,1.48686,160.9931,1.48635,173.2309
,,1.48707,160.8444,1.48655,172.9527
,,1.48728,160.9058,1.48675,172.417
,,1.4875,161.0422,1.48695,172.6693
,,1.48772,161.5553,1.48716,173.1877
,,1.48792,161.9114,1.48738,173.4934
,,1.48812,162.26,1.4876,173.4307
,,1.4883,162.4856,1.48782,173.5023
,,1.48848,162.3625,1.48802,173.7435
,,1.48866,161.6992,1.48821,173.8958
,,1.48883,161.2013,1.48839,173.8118
,,1.48902,161.1603,1.48857,173.7455
,,1.4892,161.3502,1.48874,173.5736
,,1.4894,161.4298,1.48891,173.37
,,1.4896,161.9789,1.48909,173.1645
,,1.48982,162.7644,1.48928,173.4138
,,1.49004,162.9777,1.48948,174.0984
,,1.49027,162.6346,1.48968,174.7989
,,1.4905,162.3987,1.4899,175.0159
,,1.49072,162.558,1.49012,174.7112
,,1.49093,162.5866,1.49036,174.6566
,,1.49112,162.157,1.49059,174.6968
,,1.4913,161.8216,1.49081,174.2015
,,1.49147,161.7676,1.49102,173.654
,,1.49164,162.071,1.49121,173.7722
,,1.49181,162.8039,1.49139,174.5297
,,1.49198,163.6194,1.49156,174.8873
,,1.49217,163.7442,1.49173,174.8786
,,1.49237,163.3873,1.4919,174.8855
,,1.49258,163.0838,1.49207,175.3573
,,1.49281,162.9317,1.49226,175.9289
,,1.49304,162.5814,1.49246,175.9427
,,1.49328,162.4611,1.49268,175.612
,,1.49351,162.5327,1.49291,175.3682
,,1.49373,162.7005,1.49315,174.7893
,,1.49394,163.0027,1.49338,174.0461
,,1.49413,163.3567,1.49361,174.3539
,,1.4943,163.4523,1.49378,175.3636
,,1.49447,163.4305,1.49398,176.3484
,,1.49464,163.7176,1.49417,176.3599
,,1.4948,164.0278,1.49434,176.0399
,,1.49498,163.6918,1.49451,176.1165
,,1.49516,163.0073,1.49468,176.0703
,,1.49536,162.677,1.49485,175.7848
,,1.49557,162.8273,1.49503,175.4777
,,1.49578,163.2749,1.49521,175.6116
,,1.496,163.5486,1.49541,175.8505
,,1.49622,163.6647,1.49562,175.9772
,,1.49644,163.5506,1.49584,175.9487
,,1.49666,163.728,1.49606,176.2104
,,1.49688,163.8273,1.49628,176.6122
,,1.49708,163.3362,1.4965,176.9049
,,1.49728,162.5682,1.49672,176.8569
,,1.49748,162.0279,1.49694,176.768
,,1.49767,161.6633,1.49714,176.3799
,,1.49786,161.5577,1.49734,175.8975
,,1.49805,161.808,1.49753,175.7367
,,1.49825,162.65,1.49772,176.0535
,,1.49845,163.3368,1.4979,176.5281
,,1.49866,163.5159,1.49809,176.9803
,,1.49886,162.8444,1.49829,177.2325
,,1.49906,162.1958,1.49849,177.5105
,,1.49926,161.7887,1.4987,177.6967
,,1.49946,161.946,1.49891,177.6982
,,1.49966,162.0737,1.49911,177.0951
,,1.49986,162.1223,1.49931,176.6437
,,1.50005,161.8865,1.49951,176.5419
,,1.50025,161.8793,1.4997,176.8533
,,1.50045,162.3836,1.4999,177.2728
,,1.50065,163.37,1.50009,177.6438
,,1.50085,163.7693,1.50029,177.8631
,,1.50105,163.5575,1.50049,177.996
,,1.50125,162.9077,1.50069,177.908
,,1.50145,162.3399,1.5009,177.7308
,,1.50165,161.8744,1.50111,177.5169
,,1.50184,161.8038,1.50131,177.46
,,1.50204,161.8796,1.50151,177.4378
,,1.50224,162.0621,1.50171,177.4499
,,1.50243,162.4185,1.50191,177.5738
,,1.50262,162.8945,1.50211,177.7311
,,1.50282,162.7902,1.5023,178.2312
,,1.50303,162.1678,1.50249,178.7847
,,1.50324,161.4465,1.50268,178.8715
,,1.50346,161.1449,1.50288,178.6134
,,1.50368,160.6345,1.50308,178.2144
,,1.50391,159.5173,1.5033,178.0391
,,1.50407,158.514,1.50352,177.6959
,,1.50428,157.838,1.50375,177.6974
,,1.50448,158.3294,1.50397,177.806
,,1.50466,159.1851,1.50419,177.7093
,,1.50483,159.1679,1.5044,177.3686
,,1.505,158.9039,1.50459,177.235
,,1.50518,158.9667,1.50476,177.3727
,,1.50535,158.9227,1.50493,177.768
,,1.50553,158.205,1.5051,178.181
,,1.50572,157.5734,1.50527,178.3585
,,1.50591,157.3294,1.50544,177.8703
,,1.50612,157.4113,1.50562,176.9855
,,1.50633,157.3206,1.50581,176.4157
,,1.50657,157.5113,1.50601,176.7325
,,1.5068,157.781,1.50622,177.7165
,,1.50704,158.1325,1.50645,178.4351
,,1.50727,158.0985,1.50669,178.4222
,,1.50748,157.9553,1.50693,178.0791
,,1.50767,157.9139,1.50716,177.6596
,,1.50786,157.7979,1.50738,177.5635
,,1.50803,157.1814,1.50759,177.6636
,,1.5082,156.7701,1.50777,177.8505
,,1.50838,156.8545,1.50795,177.6651
,,1.50855,157.3868,1.50812,177.2419
,,1.50874,157.4557,1.50829,177.2713
,,1.50893,157.6867,1.50847,177.681
,,1.50914,158.4457,1.50865,178.3547
,,1.50935,159.4378,1.50884,178.9905
,,1.50958,159.4189,1.50904,179.3473
,,1.50981,158.3777,1.50926,179.2116
,,1.51004,157.3319,1.50948,178.5173
,,1.51026,156.9688,1.50972,178.0507
,,1.51046,156.9899,1.50994,177.9796
,,1.51066,157.282,1.51017,178.1684
,,1.51084,157.7699,1.51037,178.2355
,,1.51102,158.437,1.51057,178.3118
,,1.51119,158.8489,1.51076,178.5894
,,1.51137,158.9335,1.51094,178.9575
,,1.51155,158.7415,1.51112,179.2474
,,1.51174,158.7025,1.51129,179.4514
,,1.51194,158.725,1.51147,179.4408
,,1.51214,158.6398,1.51166,179.0539
,,1.51236,158.3257,1.51185,178.3525
,,1.51257,158.0743,1.51206,178.1769
,,1.51278,157.675,1.51227,178.5803
,,1.513,157.6414,1.51248,179.1883
,,1.51321,158.3253,1.51269,179.4082
,,1.51342,159.3862,1.5129,179.5182
,,1.51362,159.9957,1.51311,179.6757
,,1.51382,159.9092,1.51332,179.8187
,,1.51402,159.4703,1.51353,179.9671
,,1.51422,158.9195,1.51373,180.2781
,,1.51442,158.5332,1.51393,180.1571
,,1.51463,158.5874,1.51413,179.4521
,,1.51483,158.7761,1.51433,178.5328
,,1.51503,158.7247,1.51453,178.5278
,,1.51523,158.8112,1.51473,179.3871
,,1.51543,159.3208,1.51493,180.4305
,,1.51562,159.6951,1.51513,180.9443
,,1.5158,159.6354,1.51533,180.7148
,,1.51599,159.7961,1.51553,180.3143
,,1.51618,160.4348,1.51572,179.966
,,1.51637,160.6505,1.51591,179.7506
,,1.51657,160.0787,1.5161,179.8755
,,1.51677,159.3428,1.51629,180.4992
,,1.51698,159.0278,1.51649,180.5828
,,1.51719,159.3208,1.51669,179.9269
,,1.51741,159.7268,1.51689,179.5525
,,1.51763,160.2005,1.5171,180.0525
,,1.51784,160.5142,1.51732,180.723
,,1.51804,160.7139,1.51753,181.2076
,,1.51824,160.8172,1.51774,181.5412
,,1.51842,160.8603,1.51795,181.6527
,,1.51861,160.7879,1.51815,181.1766
,,1.51879,160.354,1.51834,180.3387
,,1.51898,159.802,1.51852,179.9341
,,1.51916,159.85,1.51871,180.1269
,,1.51935,160.3618,1.51889,180.2869
,,1.51955,161.1407,1.51907,180.23
,,1.51977,161.3976,1.51926,180.2143
,,1.51999,161.3282,1.51945,180.3782
,,1.52022,161.2711,1.51965,180.6213
,,1.52045,161.3392,1.51986,181.0321
,,1.52068,161.1777,1.52009,181.2843
,,1.5209,160.808,1.52032,181.2431
,,1.5211,160.467,1.52055,180.8118
,,1.52128,160.5219,1.52078,179.9157
,,1.52145,160.699,1.521,179.2619
,,1.52162,161.2433,1.52119,179.338
,,1.52178,161.785,1.52137,179.9816
,,1.52195,162.3811,1.52154,180.5848
,,1.52212,162.4927,1.52171,180.9331
,,1.5223,162.1048,1.52188,181.427
,,1.5225,161.4047,1.52205,181.6418
,,1.5227,160.9154,1.52223,181.4838
,,1.52293,161.0174,1.52241,181.0034
,,1.52316,161.4704,1.52261,180.4584
,,1.52339,161.909,1.52283,180.0281
,,1.52362,162.0674,1.52305,179.9965
,,1.52384,161.8086,1.52329,180.485
,,1.52406,161.9475,1.52352,181.1233
,,1.52426,162.2148,1.52375,181.683
,,1.52444,162.3959,1.52396,181.9599
,,1.52462,162.1943,1.52417,181.5301
,,1.52479,162.1979,1.52436,181.2059
,,1.52497,162.2628,1.52454,181.3359
,,1.52516,162.2901,1.52472,181.72
,,1.52535,162.2823,1.52489,181.6009
,,1.52556,162.4306,1.52507,181.2605
,,1.52577,162.3507,1.52526,181.1771
,,1.52599,162.4702,1.52546,181.4087
,,1.52621,162.7447,1.52567,181.6124
,,1.52642,163.1515,1.52588,182.0784
,,1.52663,163.1591,1.5261,182.5186
,,1.52683,162.9887,1.52632,182.564
,,1.52703,162.7933,1.52654,181.9327
,,1.52721,162.6886,1.52674,181.2699
,,1.5274,162.5028,1.52694,181.0337
,,1.52759,162.3896,1.52713,181.3791
,,1.52777,162.5742,1.52732,182.0069
,,1.52796,163.0249,1.5275,182.6088
,,1.52816,163.503,1.52769,182.9087
,,1.52836,164.0561,1.52788,182.666
,,1.52857,164.3453,1.52807,182.1606
,,1.52877,164.1908,1.52827,182.1112
,,1.52898,163.7577,1.52848,182.4958
,,1.52918,163.524,1.52868,182.9964
,,1.52938,163.1035,1.52889,183.0411
,,1.52958,162.6894,1.52909,182.8913
,,1.52979,162.7665,1.5293,182.5381
,,1.52999,163.4824,1.5295,182.1424
,,1.5302,164.1839,1.52971,182.1933
,,1.5304,164.4183,1.52992,182.9556
,,1.53061,164.53,1.53012,183.4835
,,1.53082,164.5836,1.53032,183.6827
,,1.53103,164.8382,1.53053,183.5494
,,1.53125,164.7072,1.53073,183.571
,,1.53145,164.1917,1.53094,183.501
,,1.53165,163.7146,1.53115,183.2036
,,1.53184,163.6556,1.53136,182.9604
,,1.53203,163.8106,1.53156,182.8942
,,1.53221,164.0076,1.53175,183.318
,,1.53239,164.5268,1.53194,183.6233
,,1.53258,165.1747,1.53211,183.7599
,,1.53277,165.289,1.53229,183.9051
,,1.53296,165.1969,1.53247,184.1036
,,1.53316,165.1995,1.53266,184.3096
,,1.53336,165.0906,1.53285,184.0463
,,1.53358,164.665,1.53306,183.8124
,,1.53379,164.1475,1.53326,183.8041
,,1.53401,163.8735,1.53348,183.8263
,,1.53423,163.8693,1.5337,183.6063
,,1.53444,164.1289,1.53392,183.7368
,,1.53465,164.6391,1.53414,184.1126
,,1.53484,165.067,1.53436,184.2801
,,1.53503,165.2676,1.53457,184.0112
,,1.53521,164.9339,1.53476,184.2481
,,1.53539,164.4457,1.53495,184.7066
,,1.53558,164.111,1.53513,184.703
,,1.53576,164.2046,1.53531,184.0833
,,1.53596,164.521,1.53548,183.7289
,,1.53616,164.9046,1.53566,184.1858
,,1.53638,165.1389,1.53585,184.6097
,,1.5366,165.3989,1.53605,184.8551
,,1.53683,165.5129,1.53627,185.0502
,,1.53705,165.2892,1.53649,185.3725
,,1.53727,164.9937,1.53673,185.6494
,,1.53747,165.0151,1.53696,185.3215
,,1.53766,165.0138,1.53719,184.7377
,,1.53784,165.048,1.53739,184.5692
,,1.53801,164.851,1.53759,184.6804
,,1.53818,164.5242,1.53777,184.4232
,,1.53836,164.2306,1.53794,184.3026
,,1.53853,164.7933,1.5381,184.7786
,,1.53872,165.8131,1.53827,185.5075
,,1.53892,166.6522,1.53844,186.0346
,,1.53912,166.7236,1.53862,186.5259
,,1.53934,166.4884,1.53881,186.733
,,1.53957,165.9122,1.53901,186.3499
,,1.53979,165.4597,1.53922,185.438
,,1.54002,165.193,1.53944,184.4233
,,1.54023,165.1799,1.53967,184.0781
,,1.54044,165.0482,1.5399,184.4622
,,1.54064,165.1429,1.54012,185.2183
,,1.54083,165.6164,1.54034,185.6302
,,1.54102,166.3456,1.54055,185.7928
,,1.5412,166.8108,1.54075,185.7036
,,1.54139,167.0753,1.54094,185.4244
,,1.54158,167.0946,1.54112,185.1777
,,1.54177,166.9388,1.5413,185.0982
,,1.54198,166.5017,1.54149,184.8888
,,1.54219,165.7978,1.54168,184.5466
,,1.5424,165.222,1.54188,184.1708
,,1.54262,165.3886,1.54209,184.4301
,,1.54282,166.0639,1.5423,185.0182
,,1.54303,166.95,1.54252,185.3326
,,1.54323,167.5988,1.54273,185.2284
,,1.54342,167.7678,1.54293,185.3792
,,1.54361,167.4531,1.54313,185.686
,,1.5438,167.0315,1.54333,185.7057
,,1.54399,166.6432,1.54352,185.6856
,,1.54418,166.5863,1.54371,185.4725
,,1.54438,166.5707,1.5439,184.9538
,,1.54459,166.7543,1.54409,184.3151
,,1.54479,166.9303,1.54429,184.1073
,,1.545,167.1932,1.54449,184.4525
,,1.5452,167.456,1.5447,185.0892
,,1.5454,167.6662,1.54491,185.7555
,,1.5456,167.7374,1.54512,185.9543
,,1.5458,167.7261,1.54533,185.8059
,,1.546,167.643,1.54553,185.3791
,,1.5462,167.7617,1.54573,184.8503
,,1.54639,167.8116,1.54592,184.256
,,1.54659,167.6779,1.54612,184.0185
,,1.54679,167.1804,1.54631,183.9214
,,1.547,166.9238,1.5465,183.7345
,,1.54721,167.5406,1.5467,183.7019
,,1.54742,168.4796,1.5469,184.418
,,1.54764,169.1185,1.54711,185.3935
,,1.54786,168.9577,1.54733,185.8424
,,1.54807,168.4496,1.54755,185.3178
,,1.54826,167.9334,1.54776,184.6201
,,1.54844,167.5639,1.54797,184.0876
,,1.54862,167.5458,1.54817,183.5833
,,1.54879,168.0031,1.54836,183.1008
,,1.54897,168.3913,1.54854,183.4502
,,1.54915,168.5195,1.54871,184.3103
,,1.54934,168.3586,1.54889,184.7431
,,1.54953,168.7045,1.54907,184.2259
,,1.54974,169.0692,1.54926,183.9639
,,1.54995,169.301,1.54945,184.511
,,1.55017,169.2986,1.54965,185.1997
,,1.55039,169.2383,1.54986,185.1182
,,1.55062,168.9806,1.55007,184.3855
,,1.55083,168.2292,1.55029,183.794
,,1.55104,167.6511,1.55051,183.3528
,,1.55123,167.9479,1.55074,182.8949
,,1.55142,168.672,1.55095,182.997
,,1.5516,169.364,1.55115,183.5869
,,1.55178,169.6006,1.55134,184.2319
,,1.55195,169.8805,1.55152,184.258
,,1.55214,169.9627,1.5517,184.0995
,,1.55233,169.93,1.55187,183.992
,,1.55254,169.6284,1.55205,183.6874
,,1.55275,169.1203,1.55224,183.0513
,,1.55298,168.6966,1.55244,182.651
,,1.55321,168.5563,1.55265,182.7915
,,1.55344,168.5965,1.55288,183.2669
,,1.55366,169.1331,1.55311,183.1485
,,1.55386,169.8088,1.55334,182.9305
,,1.55405,170.432,1.55356,183.0687
,,1.55423,170.531,1.55377,183.6114
,,1.55441,170.3578,1.55397,183.5135
,,1.55458,170.0341,1.55415,182.5725
,,1.55476,169.6379,1.55433,181.7412
,,1.55493,169.4624,1.5545,181.4876
,,1.55512,169.6861,1.55467,181.4321
,,1.55531,169.8413,1.55484,181.2136
,,1.55551,169.9308,1.55502,181.0214
,,1.55573,169.9907,1.55521,181.2576
,,1.55595,170.3725,1.55541,181.1453
,,1.55617,170.6395,1.55562,180.5657
,,1.55639,170.9539,1.55584,180.0118
,,1.5566,171.011,1.55606,179.8611
,,1.55681,170.8288,1.55629,179.3998
,,1.55702,170.1714,1.5565,178.4814
,,1.55722,169.8728,1.55672,177.4667
,,1.55742,169.9836,1.55692,176.8174
,,1.55761,170.3355,1.55713,176.699
,,1.55781,170.611,1.55732,176.8352
,,1.558,170.8902,1.55751,176.6697
,,1.55819,170.8999,1.5577,176.3269
,,1.55839,170.8295,1.55789,175.8988
,,1.5586,170.986,1.55809,175.5157
,,1.5588,171.3239,1.55828,175.5096
,,1.55901,171.4633,1.55849,175.644
,,1.55921,171.1673,1.55869,175.4129
,,1.5594,170.4558,1.5589,174.4718
,,1.5596,169.8769,1.55911,173.56
,,1.55979,169.773,1.55931,173.5216
,,1.55998,170.4435,1.55951,173.9304
,,1.56018,171.0635,1.55971,174.3234
,,1.56038,171.6479,1.5599,174.2247
,,1.56058,171.7467,1.5601,173.9451
,,1.56079,171.5826,1.5603,173.7951
,,1.561,171.2705,1.5605,173.7452
,,1.56121,171.1996,1.5607,173.4503
,,1.56141,171.0299,1.56091,172.9227
,,1.56161,170.5711,1.56111,172.5861
,,1.56181,170.0818,1.56131,172.4567
,,1.562,170.1645,1.56151,172.5274
,,1.56219,170.6904,1.56171,173.0732
,,1.56239,171.4187,1.5619,173.6953
,,1.56258,171.874,1.5621,173.8077
,,1.56277,171.8599,1.56229,173.5989
,,1.56297,171.5257,1.56248,173.0138
,,1.56318,171.0616,1.56268,172.5408
,,1.56339,170.7419,1.56288,172.2466
,,1.56361,170.7796,1.56308,172.2896
,,1.56384,170.8835,1.56329,172.5847
,,1.56407,170.7154,1.56351,172.7816
,,1.56429,170.6235,1.56374,172.6889
,,1.56449,171.0155,1.56397,172.4903
,,1.56468,171.635,1.56419,172.7364
,,1.56485,172.1286,1.5644,173.0532
,,1.56502,172.1244,1.5646,173.0575
,,1.56518,171.8224,1.56478,172.5795
,,1.56535,171.2851,1.56495,171.9169
,,1.56553,170.8283,1.56511,171.4957
,,1.56572,170.7609,1.56528,171.4508
,,1.56591,171.1038,1.56545,171.8576
,,1.56612,171.7134,1.56563,172.3359
,,1.56634,172.3785,1.56582,172.6633
,,1.56656,172.7257,1.56602,172.3259
,,1.5668,172.5,1.56623,172.0658
,,1.56704,171.9361,1.56646,171.9783
,,1.56726,171.4736,1.56669,171.892
,,1.56748,171.5077,1.56693,171.3551
,,1.56768,171.7383,1.56716,170.8437
,,1.56786,171.7897,1.56738,170.4196
,,1.56804,171.6589,1.56759,170.4159
,,1.56821,171.4707,1.56778,170.6906
,,1.56838,171.5157,1.56796,171.0706
,,1.56855,172.114,1.56813,171.6162
,,1.56874,173.1275,1.5683,172.1063
,,1.56894,173.7281,1.56847,172.1742
,,1.56914,173.3502,1.56865,171.8487
,,1.56936,172.614,1.56884,171.4613
,,1.56959,172.0746,1.56904,171.1119
,,1.56982,171.9446,1.56926,170.6036
,,1.57004,171.8804,1.56949,170.3549
,,1.57026,171.7707,1.56972,170.524
,,1.57046,172.0366,1.56995,170.8605
,,1.57065,172.6257,1.57017,170.9053
,,1.57084,172.8959,1.57038,170.6896
,,1.57102,172.8755,1.57057,170.3184
,,1.5712,172.9683,1.57076,170.2358
,,1.57138,173.3302,1.57094,170.2207
,,1.57156,173.1145,1.57112,170.1477
,,1.57175,172.6779,1.57129,169.515
,,1.57195,172.4054,1.57147,168.6363
,,1.57216,172.3493,1.57166,167.5819
,,1.57237,172.0499,1.57185,166.9319
,,1.57258,172.0641,1.57206,166.8894
,,1.5728,172.7186,1.57227,167.3794
,,1.57301,173.5922,1.57249,167.7164
,,1.57322,173.6569,1.57271,167.3458
,,1.57342,173.1804,1.57293,166.5522
,,1.57362,172.7076,1.57314,165.876
,,1.57382,172.2628,1.57335,165.3012
,,1.57402,171.4395,1.57355,164.5975
,,1.57422,170.895,1.57375,164.1099
,,1.57442,170.8121,1.57394,164.2037
,,1.57463,171.1752,1.57414,164.5804
,,1.57484,171.3431,1.57433,165.0842
,,1.57504,171.4767,1.57453,165.5861
,,1.57525,171.4336,1.57474,166.0741
,,1.57544,171.4423,1.57494,166.2732
,,1.57564,171.1305,1.57514,165.9761
,,1.57583,170.5,1.57534,165.1683
,,1.57602,169.8291,1.57553,164.5297
,,1.57621,169.7717,1.57572,164.2663
,,1.5764,169.8319,1.57592,164.4125
,,1.5766,169.7989,1.57611,164.7199
,,1.57679,169.5205,1.57631,165.1514
,,1.57699,169.6274,1.5765,165.3604
,,1.57719,169.948,1.5767,165.2419
,,1.5774,170.3317,1.5769,165.3664
,,1.57762,170.7101,1.5771,165.9367
,,1.57783,170.8658,1.57731,166.2694
,,1.57804,170.3513,1.57753,165.6071
,,1.57824,169.4172,1.57774,164.6859
,,1.57843,169.0113,1.57795,164.2209
,,1.57861,169.332,1.57815,164.2313
,,1.57879,169.5412,1.57835,164.5494
,,1.57897,169.9557,1.57853,165.1958
,,1.57915,170.4237,1.57871,165.9337
,,1.57934,170.6494,1.57889,166.007
,,1.57954,170.4207,1.57907,165.7192
,,1.57975,170.4051,1.57926,165.6703
,,1.57997,170.6583,1.57945,165.9591
,,1.5802,170.479,1.57966,166.1087
,,1.58043,169.9309,1.57987,165.8968
,,1.58066,169.5073,1.5801,165.358
,,1.58087,169.1909,1.58033,164.9863
,,1.58108,169.0904,1.58055,164.91
,,1.58126,169.2975,1.58077,165.1117
,,1.58144,170.085,1.58098,165.5197
,,1.58161,170.7994,1.58117,166.1949
,,1.58178,171.0089,1.58135,166.8584
,,1.58195,170.8431,1.58152,166.6346
,,1.58213,170.6167,1.5817,165.9118
,,1.58232,170.3638,1.58187,165.37
,,1.58252,169.9301,1.58205,165.441
,,1.58273,169.325,1.58223,165.7119
,,1.58295,169.1323,1.58242,165.9504
,,1.58318,169.3985,1.58263,166.1934
,,1.5834,170.0393,1.58285,166.1105
,,1.58362,170.6182,1.58308,165.8564
,,1.58383,170.9973,1.58331,166.1762
,,1.58403,171.0619,1.58353,166.7829
,,1.58422,170.7726,1.58374,167.0331
,,1.58441,170.4735,1.58395,166.5316
,,1.58459,170.0738,1.58415,165.8291
,,1.58477,169.6449,1.58434,165.4283
,,1.58495,169.3066,1.58452,165.5181
,,1.58514,169.3456,1.5847,165.9088
,,1.58534,169.7412,1.58488,166.3727
,,1.58555,170.3993,1.58507,166.8032
,,1.58576,170.9898,1.58526,167.0787
,,1.58598,171.21,1.58546,167.1375
,,1.5862,171.0242,1.58567,167.2959
,,1.58641,170.6832,1.58589,167.3553
,,1.58662,170.3257,1.58611,166.9852
,,1.58682,169.9727,1.58632,166.3219
,,1.58701,169.4864,1.58653,165.8225
,,1.58719,169.0093,1.58673,165.637
,,1.58737,168.7889,1.58693,165.9111
,,1.58756,169.2709,1.58712,166.7849
,,1.58774,170.1213,1.5873,167.6043
,,1.58794,170.6806,1.58749,167.7372
,,1.58814,170.3275,1.58768,167.4314
,,1.58835,169.8638,1.58787,166.8697
,,1.58856,169.6998,1.58806,166.5808
,,1.58877,169.7637,1.58826,166.6416
,,1.58898,169.4721,1.58847,166.7235
,,1.58919,169.1198,1.58868,166.4972
,,1.5894,168.9208,1.58889,166.2876
,,1.5896,168.6209,1.5891,166.475
,,1.5898,168.2032,1.58931,166.7863
,,1.59,168.7124,1.58951,167.2231
,,1.59018,169.7259,1.58972,167.809
,,1.59038,170.6816,1.58992,167.9989
,,1.59058,170.5544,1.59012,167.5214
,,1.59079,169.9285,1.59031,166.6886
,,1.591,169.4247,1.59051,166.4397
,,1.59121,168.9961,1.59071,166.6519
,,1.59142,168.4184,1.59092,166.7782
,,1.59162,168.1338,1.59113,166.8873
,,1.59182,168.2248,1.59134,167.2119
,,1.59201,168.8123,1.59154,167.3434
,,1.59219,168.8324,1.59174,167.4285
,,1.59237,168.717,1.59193,167.6129
,,1.59256,168.8296,1.59211,168.0688
,,1.59275,169.1565,1.5923,168.0631
,,1.59294,168.9461,1.59249,167.5655
,,1.59314,168.535,1.59268,166.843
,,1.59334,168.1445,1.59288,166.6336
,,1.59355,167.8503,1.59308,167.135
,,1.59376,167.3234,1.59328,167.9141
,,1.59398,167.0613,1.59349,168.2312
,,1.5942,167.2224,1.59371,168.297
,,1.59441,168.205,1.59392,168.314
,,1.59462,169.0205,1.59414,168.2007
,,1.59481,168.8645,1.59435,167.9021
,,1.595,167.9502,1.59456,167.7743
,,1.59519,167.4172,1.59475,167.882
,,1.59537,167.1774,1.59493,167.7785
,,1.59556,167.0017,1.59511,167.3652
,,1.59575,166.7889,1.59529,167.2448
,,1.59594,167.0941,1.59548,167.786
,,1.59615,167.3044,1.59566,168.4466
,,1.59636,167.0005,1.59586,168.6957
,,1.59658,166.4696,1.59606,168.8307
,,1.59681,166.5012,1.59627,168.9339
,,1.59703,166.6098,1.59649,168.8385
,,1.59725,165.8899,1.59671,168.103
,,1.59745,164.8416,1.59694,167.5327
,,1.59764,164.5929,1.59717,167.6364
,,1.59782,164.6642,1.59738,167.9831
,,1.598,164.352,1.59758,167.7374
,,1.59817,163.8155,1.59777,167.2814
,,1.59834,164.0305,1.59794,167.4255
,,1.59852,164.6323,1.59811,168.0893
,,1.59871,164.9754,1.59828,168.4687
,,1.5989,164.5151,1.59846,168.1738
,,1.59912,163.4617,1.59864,167.2274
,,1.59929,162.4507,1.59881,166.1625
,,1.5995,161.3678,1.59895,165.1566
,,1.59973,160.4576,1.59912,164.132
,,1.59995,160.1712,1.59934,163.4686
,,1.60016,160.3298,1.59957,163.711
,,1.60036,160.8029,1.59979,163.9143
,,1.60057,160.6463,1.60001,163.7984
,,1.60076,160.07,1.60023,163.4578
,,1.60095,159.0058,1.60043,163.2804
,,1.60114,158.2288,1.60063,162.9291
,,1.60132,157.6709,1.60082,162.3987
,,1.6015,157.1525,1.60101,162.0683
,,1.60166,156.1,1.60119,161.8933
,,1.60175,155.093,1.60138,161.2532
,,1.60183,154.0554,1.60156,160.5737
,,1.60191,152.995,1.60176,160.3824
,,1.602,151.7738,1.60196,160.949
,,1.60206,150.7615,1.60217,161.372
,,1.60214,149.6426,1.60239,161.1572
,,1.60223,148.6386,1.60261,160.5089
,,1.60234,147.6037,1.60282,160.0156
,,1.60255,146.6043,1.60302,159.7253
,,1.60277,146.6854,1.60322,159.2846
,,1.60298,146.7704,1.60341,158.7228
,,1.60318,146.674,1.6036,158.612
,,1.60337,146.2421,1.60379,158.5155
,,1.60356,145.6743,1.60398,158.5898
,,1.60374,145.0039,1.60417,158.8435
,,1.60393,144.5607,1.60437,159.1433
,,1.60412,144.2561,1.60457,159.0198
,,1.60431,143.9913,1.60478,158.4308
,,1.60451,143.9843,1.60498,157.9755
,,1.60472,144.4264,1.60519,157.7027
,,1.60492,144.6928,1.60539,157.373
,,1.60512,144.6637,1.6056,157.0412
